vehicle_reg_No,longitude,latitude
WB8554D,101.706009,2.75223
WB8554D,101.706009,2.75225
WB8554D,101.706009,2.75222
WB8554D,101.706009,2.75228
WB8554D,101.706169,2.75102
WB8554D,101.710503,2.74628
WB8554D,101.706009,2.75123
WB8554D,101.710823,2.74648
WB8554D,101.709511,2.74558
WB8554D,101.709511,2.74655
WB8554D,101.711327,2.74687
WB8554D,101.71167,2.74705
WB8554D,101.709671,2.7464
WB8554D,101.709671,2.74543
WB8554D,101.705498,2.75175
WB8554D,101.712502,2.74855
WB8554D,101.710342,2.75618
WB8554D,101.706009,2.75223
WB8554D,101.709991,2.7462
WB8554D,101.705498,2.7517
WB8554D,101.712502,2.7477
WB8554D,101.712662,2.748
WB8554D,101.712662,2.74805
WB8554D,101.705498,2.75207
WB8554D,101.712341,2.74857
WB8554D,101.706329,2.75167
WB8554D,101.70649,2.75312
WB8554D,101.709991,2.74522
WB8554D,101.712502,2.74787
WB8554D,101.712158,2.74755
WB8554D,101.710663,2.74578
WB8554D,101.706329,2.75163
WB8554D,101.709831,2.7463
WB8554D,101.712502,2.7478
WB8554D,101.712662,2.74795
WB8554D,101.712662,2.74828
WB8554D,101.710663,2.7464
WB8554D,101.709671,2.74662
WB8554D,101.709343,2.74632
WB8554D,101.710342,2.7454
WB8554D,101.708008,2.75405
WB8554D,101.711998,2.74717
WB8554D,101.71151,2.74702
WB8554D,101.709511,2.74565
WB8554D,101.709511,2.7462
WB8554D,101.706329,2.75185
WB8554D,101.709671,2.74542
WB8554D,101.711998,2.74717
WB8554D,101.711998,2.74723
WB8554D,101.710342,2.74627
WB8554D,101.71151,2.74682
WB8554D,101.709671,2.74547
WB8554D,101.707672,2.74908
WB8554D,101.707336,2.75012
WB8554D,101.708504,2.74767
WB8554D,101.708839,2.74768
WB8554D,101.708328,2.74835
WB8554D,101.708008,2.7485
WB8554D,101.709511,2.74683
WB8554D,101.708328,2.74797
WB8554D,101.70649,2.7507
WB8554D,101.708656,2.74743
WB8554D,101.710823,2.74653
WB8554D,101.711166,2.7468
WB8554D,101.709511,2.74617
WB8554D,101.710503,2.74548
WB8554D,101.712662,2.74815
WB8554D,101.710823,2.74585
WB8554D,101.71151,2.74697
WB8554D,101.705658,2.75197
WB8554D,101.705658,2.75177
WB8554D,101.712502,2.74868
WB8554D,101.712502,2.74867
WB8554D,101.712662,2.74845
WB8554D,101.706009,2.75213
WB8554D,101.71283,2.74855
WB8554D,101.705498,2.7519
WB8554D,101.712662,2.7487
WB8554D,101.712662,2.74868
WB8554D,101.706169,2.75217
WB8554D,101.707336,2.75002
WB8554D,101.710342,2.74528
WB8554D,101.712662,2.74787
WB8554D,101.710823,2.74653
WB8554D,101.710999,2.74648
WB8554D,101.711998,2.74735
WB8554D,101.712502,2.7477
WB8554D,101.710823,2.74598
WB8554D,101.710823,2.74643
WB8554D,101.711166,2.74675
WB8554D,101.711327,2.74673
WB8554D,101.71283,2.74788
WB8554D,101.710999,2.7459
WB8554D,101.708168,2.74822
WB8554D,101.708008,2.74837
WB8554D,101.708328,2.74857
WB8554D,101.706673,2.75098
WB8554D,101.708656,2.74745
WB8554D,101.707001,2.75055
WB8554D,101.706009,2.7513
WB8554D,101.708168,2.74855
WB8554D,101.709343,2.74698
WB8554D,101.707161,2.75033
WB8554D,101.70649,2.75132
WB8554D,101.710823,2.7465
WB8554D,101.709511,2.7468
WB8554D,101.706329,2.75097
WB8554D,101.710999,2.74663
WB8554D,101.706169,2.75213
WB8554D,101.710999,2.74603
WB8554D,101.706009,2.75233
WB8554D,101.706009,2.75223
WB8554D,101.712502,2.7476
WB8554D,101.712158,2.74752
WB8554D,101.71151,2.7469
WB8554D,101.706673,2.75098
WB8554D,101.710999,2.74668
WB8554D,101.712502,2.74763
WB8554D,101.712502,2.7475
WB8554D,101.712502,2.74765
WB8554D,101.710503,2.74543
WB8554D,101.709831,2.74522
WB8554D,101.705658,2.7515
WB8554D,101.712341,2.74753
WB8554D,101.710823,2.74658
WB8554D,101.71183,2.74718
WB8554D,101.709343,2.74687
WB8554D,101.706841,2.7506
WB8554D,101.709,2.74748
WB8554D,101.70916,2.74722
WB8554D,101.707832,2.74877
WB8554D,101.70649,2.75058
WB8554D,101.705498,2.75198
WB8554D,101.710999,2.74618
WB8554D,101.705658,2.75208
WB8554D,101.712341,2.7475
WB8554D,101.712502,2.7487
WB8554D,101.711166,2.74668
WB8554D,101.705498,2.752
WB8554D,101.710663,2.74565
WB8554D,101.712502,2.74778
WB8554D,101.71283,2.74827
WB8554D,101.707672,2.7488
WB8554D,101.708839,2.7471
WB8554D,101.708839,2.74777
WB8554D,101.707001,2.75043
WB8554D,101.70649,2.75065
WB8554D,101.705498,2.75178
WB8554D,101.705498,2.75167
WB8554D,101.705498,2.75158
WB8554D,101.705498,2.75177
WB8554D,101.712502,2.74783
WB8554D,101.712158,2.74758
WB8554D,101.711166,2.74673
WB8554D,101.706169,2.75203
WB8554D,101.706329,2.75217
WB8554D,101.705658,2.75185
WB8554D,101.712341,2.74762
WB8554D,101.706169,2.75223
WB8743F,101.705833,2.75222
WB8743F,101.705833,2.75222
WB8743F,101.705833,2.75218
WB8743F,101.705833,2.75218
WB8743F,101.705833,2.75277
WB8743F,101.705833,2.75213
WB8743F,101.705833,2.75218
WB8743F,101.705833,2.75212
WB8743F,101.705498,2.75218
WB8743F,101.705658,2.75202
WB8743F,101.705658,2.75202
WB8743F,101.712997,2.74827
WB8743F,101.712997,2.74832
WB8743F,101.712997,2.74833
WB8743F,101.712997,2.74835
WB8743F,101.712341,2.74795
WB8743F,101.712341,2.74785
WB8743F,101.712502,2.74815
WB8743F,101.712662,2.74848
WB8743F,101.706009,2.75212
WB8743F,101.706009,2.75227
WB8743F,101.706169,2.7524
WB8743F,101.71283,2.7484
WB8743F,101.71283,2.74852
WB8743F,101.71283,2.74835
WB8743F,101.71283,2.74833
WB8743F,101.71283,2.74832
WB8743F,101.71283,2.74837
WB8743F,101.705833,2.75202
WB8743F,101.705833,2.752
WB8743F,101.705833,2.75192
WB8743F,101.705833,2.75183
WB8743F,101.705833,2.75197
WB8743F,101.705833,2.752
WB8743F,101.705833,2.7521
WB8743F,101.705833,2.75198
WB8743F,101.705833,2.75173
WB8743F,101.705833,2.7518
WB8743F,101.705833,2.7518
WB8743F,101.705833,2.752
WB8743F,101.705833,2.75207
WB8743F,101.705833,2.75192
WB8743F,101.705833,2.75188
WB8743F,101.705833,2.75195
WB8743F,101.705833,2.75188
WB8743F,101.705833,2.75182
WB8743F,101.710999,2.74608
WB8743F,101.705658,2.75148
WB8743F,101.705658,2.75195
WB8743F,101.705658,2.7519
WB8743F,101.705658,2.75192
WB8743F,101.705658,2.75198
WB8743F,101.705658,2.75195
WB8743F,101.705658,2.75197
WB8743F,101.712502,2.74822
WB8743F,101.712662,2.74843
WB8743F,101.712662,2.74803
WB8743F,101.712662,2.74832
WB8743F,101.712662,2.74827
WB8743F,101.712662,2.74843
WB8743F,101.712662,2.74833
WB8743F,101.706009,2.75202
WB8743F,101.706009,2.75202
WB8743F,101.706009,2.75202
WB8743F,101.706009,2.75193
WB8743F,101.706009,2.75187
WB8743F,101.706009,2.7522
WB8743F,101.706009,2.75195
WB8743F,101.706009,2.75182
WB8743F,101.706009,2.7518
WB8743F,101.706009,2.75185
WB8743F,101.706009,2.75225
WB8743F,101.706009,2.75225
WB8743F,101.706009,2.75215
WB8743F,101.706009,2.75217
WB8743F,101.706009,2.75145
WB8743F,101.706009,2.7516
WB8743F,101.706009,2.7519
WB8743F,101.706009,2.7519
WB8743F,101.706169,2.75223
WB8743F,101.706169,2.75225
WB8743F,101.706169,2.75225
WB8743F,101.706169,2.75208
WB8743F,101.706169,2.75222
WB8743F,101.706169,2.75228
WB8743F,101.706169,2.75227
WB8743F,101.706169,2.75225
WB8743F,101.706169,2.75222
WB8743F,101.706169,2.75222
WB8743F,101.71283,2.74838
WB8743F,101.71283,2.74845
WB8743F,101.71283,2.74848
WB8743F,101.705833,2.75197
WB8743F,101.705833,2.75197
WB8743F,101.705833,2.75202
WB8743F,101.705833,2.75198
WB8743F,101.705833,2.75198
WB8743F,101.705833,2.75235
WB8743F,101.705833,2.7521
WB8743F,101.705833,2.75215
WB8743F,101.705833,2.75217
WB8743F,101.705833,2.75217
WB8743F,101.705833,2.75185
WB8743F,101.705833,2.75195
WB8743F,101.705833,2.75212
WB8743F,101.705833,2.75193
WB8743F,101.705833,2.75192
WB8743F,101.705833,2.75192
WB8743F,101.705833,2.75187
WB8743F,101.705833,2.75193
WB8743F,101.705833,2.75197
WB8743F,101.705833,2.752
WB8743F,101.705833,2.75213
WB8743F,101.705833,2.75222
WB8743F,101.705833,2.75215
WB8743F,101.705833,2.752
WB8743F,101.705833,2.75202
WB8743F,101.705833,2.75212
WB8743F,101.705833,2.75217
WB8743F,101.705833,2.75218
WB8743F,101.705833,2.75227
WB8743F,101.705833,2.752
WB8743F,101.705833,2.75193
WB8743F,101.705833,2.752
WB8743F,101.705833,2.75188
WB8743F,101.705833,2.75225
WB8743F,101.705498,2.75185
WB8743F,101.705498,2.75197
WB8743F,101.705498,2.7518
WB8743F,101.705498,2.75192
WB8743F,101.705498,2.75193
WB8743F,101.705498,2.75203
WB8743F,101.705498,2.75205
WB8743F,101.705498,2.75203
WB8743F,101.705498,2.75207
WB8743F,101.705498,2.75205
WB8743F,101.705498,2.75208
WB8743F,101.705498,2.75187
WB8743F,101.705498,2.75193
WB8743F,101.705498,2.7519
WB8743F,101.705498,2.75202
WB8743F,101.705498,2.75195
WB8743F,101.705498,2.75192
WB8743F,101.705498,2.75177
WB8743F,101.705498,2.75178
WB8743F,101.705658,2.75197
WB8743F,101.705658,2.75188
WB8743F,101.705658,2.75202
WB8743F,101.705658,2.7518
WB8743F,101.705658,2.75198
WB8743F,101.705658,2.75192
WB8743F,101.705658,2.7522
WB8743F,101.705658,2.75218
WB8743F,101.705658,2.75193
WB8743F,101.705658,2.75192
WB8743F,101.705658,2.75205
WB8743F,101.705658,2.7521
WB8743F,101.705658,2.75183
WB8743F,101.705658,2.7518
WB8743F,101.705658,2.75175
WB8743F,101.705658,2.75182
WB8743F,101.705658,2.7519
WB8743F,101.705658,2.75185
WB8743F,101.705658,2.75195
WB8743F,101.705658,2.75188
WB8743F,101.705658,2.75195
WB8743F,101.705658,2.7521
WB8743F,101.705658,2.752
WB8743F,101.705658,2.75188
WB8743F,101.705658,2.75192
WB8743F,101.705658,2.752
WB8743F,101.705658,2.75197
WB8743F,101.705658,2.75193
WB8743F,101.705658,2.75185
WB8743F,101.705658,2.75195
WB8743F,101.705658,2.75222
WB8743F,101.705658,2.75173
WB8743F,101.705658,2.7517
WB8743F,101.705658,2.75158
WB8743F,101.705658,2.75187
WB8743F,101.705658,2.75192
WB8743F,101.712997,2.74842
WB8743F,101.712341,2.74772
WB8743F,101.712502,2.74875
WB8743F,101.712502,2.74793
WB8743F,101.712502,2.7487
WB8743F,101.712502,2.74848
WB8743F,101.712158,2.74772
WB8743F,101.712158,2.7483
WB8743F,101.712662,2.74847
WB8743F,101.712662,2.7483
WB8743F,101.712662,2.74832
WB8743F,101.712662,2.74827
WB8743F,101.712662,2.74825
WB8743F,101.712662,2.74825
WB8743F,101.712662,2.74815
WB8743F,101.712662,2.74837
WB8743F,101.712662,2.74835
WB8743F,101.705322,2.752
WB8743F,101.705322,2.75248
WB8743F,101.706009,2.75213
WB8743F,101.706009,2.75223
WB8743F,101.706009,2.75227
WB8743F,101.706009,2.75227
WB8743F,101.706009,2.75192
WB8743F,101.706009,2.75183
WB8743F,101.706009,2.75217
WB8743F,101.706009,2.75222
WB8743F,101.706009,2.75233
WB8743F,101.706009,2.75233
WB8743F,101.706009,2.75232
WB8743F,101.706009,2.7523
WB8743F,101.706009,2.75237
WB8743F,101.706009,2.75222
WB8743F,101.706009,2.75217
WB8743F,101.706009,2.7521
WB8743F,101.706009,2.75192
WB8743F,101.706009,2.75185
WB8743F,101.706009,2.75202
WB8743F,101.706009,2.75212
WB8743F,101.706009,2.75217
WB8743F,101.706009,2.75202
WB8743F,101.706009,2.75198
WB8743F,101.706009,2.75203
WB8743F,101.706009,2.75195
WB8743F,101.706009,2.75223
WB8743F,101.706009,2.75223
WB8743F,101.706009,2.75223
WB8743F,101.706009,2.7521
WB8743F,101.706169,2.75227
WB8743F,101.706169,2.75227
WB8743F,101.706169,2.75227
WB8743F,101.706169,2.75213
WB8743F,101.706169,2.75217
WB8743F,101.706169,2.7522
WB8743F,101.706169,2.75223
WB8743F,101.706169,2.75223
WB8743F,101.706169,2.7522
WB8743F,101.706169,2.7523
WB8743F,101.706169,2.75227
WB8743F,101.706169,2.75225
WB8743F,101.706169,2.75235
WB8743F,101.706169,2.7522
WB8743F,101.706169,2.75225
WB8743F,101.706169,2.75222
WB8743F,101.706169,2.75222
WB8743F,101.706169,2.75222
WB8743F,101.706169,2.75222
WB8743F,101.706169,2.75222
WB8743F,101.706329,2.75222
WB8743F,101.71283,2.74822
WB8743F,101.71283,2.74833
WB8743F,101.71283,2.74838
WB8743F,101.71283,2.74838
WB8743F,101.71283,2.74852
WB8743F,101.705833,2.7521
WB8743F,101.705833,2.75195
WB8743F,101.705833,2.75218
WB8743F,101.705833,2.75207
WB8743F,101.705833,2.75208
WB8743F,101.705833,2.7523
WB8743F,101.705833,2.7523
WB8743F,101.705833,2.75228
WB8743F,101.705833,2.752
WB8743F,101.705833,2.75188
WB8743F,101.705833,2.75208
WB8743F,101.705833,2.75203
WB8743F,101.705833,2.75225
WB8743F,101.705833,2.7522
WB8743F,101.705833,2.75198
WB8743F,101.705833,2.75222
WB8743F,101.705833,2.7522
WB8743F,101.705833,2.75222
WB8743F,101.705833,2.75223
WB8743F,101.705833,2.752
WB8743F,101.705833,2.75198
WB8743F,101.705833,2.75198
WB8743F,101.705833,2.75198
WB8743F,101.705833,2.75198
WB8743F,101.705833,2.75203
WB8743F,101.705833,2.75207
WB8743F,101.705833,2.75215
WB8743F,101.705833,2.75217
WB8743F,101.705833,2.75215
WB8743F,101.705833,2.7521
WB8743F,101.705833,2.75205
WB8743F,101.705833,2.75212
WB8743F,101.705833,2.75215
WB8743F,101.705833,2.7518
WB8743F,101.705833,2.75193
WB8743F,101.705498,2.75198
WB8743F,101.705498,2.75187
WB8743F,101.705498,2.75185
WB8743F,101.705498,2.75203
WB8743F,101.705498,2.75197
WB8743F,101.705658,2.75195
WB8743F,101.705658,2.75193
WB8743F,101.705658,2.75205
WB8743F,101.705658,2.75205
WB8743F,101.705658,2.75207
WB8743F,101.705658,2.7522
WB8743F,101.705658,2.75212
WB8743F,101.705658,2.7521
WB8743F,101.705658,2.75173
WB8743F,101.705658,2.75183
WB8743F,101.705658,2.75198
WB8743F,101.705658,2.75198
WB8743F,101.705658,2.75203
WB8743F,101.705658,2.75207
WB8743F,101.705658,2.75182
WB8743F,101.705658,2.75175
WB8743F,101.705658,2.75182
WB8743F,101.705658,2.75183
WB8743F,101.705658,2.75175
WB8743F,101.705658,2.75185
WB8743F,101.705658,2.75185
WB8743F,101.705658,2.75187
WB8743F,101.705658,2.75192
WB8743F,101.705658,2.75202
WB8743F,101.705658,2.75192
WB8743F,101.705658,2.75193
WB8743F,101.705658,2.75207
WB8743F,101.705658,2.75207
WB8743F,101.705658,2.7521
WB8743F,101.705658,2.75213
WB8743F,101.705658,2.75212
WB8743F,101.705658,2.75212
WB8743F,101.705658,2.75213
WB8743F,101.705658,2.75202
WB8743F,101.705658,2.75183
WB8743F,101.705658,2.75197
WB8743F,101.705658,2.7519
WB8743F,101.705658,2.75215
WB8743F,101.705658,2.75215
WB8743F,101.705658,2.75195
WB8743F,101.712502,2.74835
WB8743F,101.712502,2.74828
WB8743F,101.712502,2.7482
WB8743F,101.712158,2.7479
WB8743F,101.712662,2.74842
WB8743F,101.712662,2.74835
WB8743F,101.712662,2.74838
WB8743F,101.712662,2.74847
WB8743F,101.712662,2.74852
WB8743F,101.712662,2.74853
WB8743F,101.712662,2.74852
WB8743F,101.705322,2.75272
WB8743F,101.706009,2.75225
WB8743F,101.706009,2.75225
WB8743F,101.706009,2.75212
WB8743F,101.706009,2.75213
WB8743F,101.706009,2.75218
WB8743F,101.706009,2.7523
WB8743F,101.706009,2.75237
WB8743F,101.706009,2.75233
WB8743F,101.706009,2.7523
WB8743F,101.706009,2.75233
WB8743F,101.706009,2.75232
WB8743F,101.706009,2.7522
WB8743F,101.706009,2.75225
WB8743F,101.706009,2.75208
WB8743F,101.706009,2.75208
WB8743F,101.706009,2.75205
WB8743F,101.706009,2.75213
WB8743F,101.706009,2.75222
WB8743F,101.706009,2.75207
WB8743F,101.706009,2.75225
WB8743F,101.706009,2.75225
WB8743F,101.706009,2.75225
WB8743F,101.706009,2.75227
WB8743F,101.706009,2.75228
WB8743F,101.706009,2.7523
WB8743F,101.706009,2.75233
WB8743F,101.706009,2.75232
WB8743F,101.706009,2.75228
WB8743F,101.706009,2.75228
WB8743F,101.706009,2.75227
WB8743F,101.706009,2.7521
WB8743F,101.706009,2.75215
WB8743F,101.706009,2.7522
WB8743F,101.706009,2.7522
WB8743F,101.706009,2.75223
WB8743F,101.706009,2.75222
WB8743F,101.706009,2.75222
WB8743F,101.706009,2.7522
WB8743F,101.706009,2.75232
WB8743F,101.706009,2.75235
WB8743F,101.706009,2.75222
WB8743F,101.706009,2.75225
WB8743F,101.706009,2.75227
WB8743F,101.706009,2.7523
WB8743F,101.706009,2.7523
WB8743F,101.706009,2.75187
WB8743F,101.706009,2.75175
WB8743F,101.706009,2.75168
WB8743F,101.706169,2.75227
WB8743F,101.706169,2.75207
WB8743F,101.706169,2.75228
WB8743F,101.706169,2.7523
WB8743F,101.706169,2.75232
WB8743F,101.706169,2.75227
WB8743F,101.706169,2.75242
WB8743F,101.706169,2.7523
WB8743F,101.706329,2.75198
WB8743F,101.706329,2.75218
WB8743F,101.71283,2.74852
WB8743F,101.71283,2.74843
WB8743F,101.71283,2.74833
WB8743F,101.71283,2.74853
WB8743F,101.71283,2.74855
WB8743F,101.71283,2.74855
WB8743F,101.71283,2.74857
WB8743F,101.71283,2.74858
WB8743F,101.71283,2.74857
WB8743F,101.71283,2.74853
WB8743F,101.71283,2.74853
WB8743F,101.709,2.74758
WB8743F,101.708839,2.74713
WB8743F,101.709,2.74742
WB8743F,101.709511,2.746
WB8743F,101.71167,2.74728
WB8743F,101.71167,2.747
WB8743F,101.709671,2.74658
WB8743F,101.70649,2.7516
WB8743F,101.709671,2.74545
WB8743F,101.712502,2.7476
WB8743F,101.710342,2.74528
WB8743F,101.710342,2.74523
WB8743F,101.711327,2.74688
WB8743F,101.71183,2.74713
WB8743F,101.709511,2.7456
WB8743F,101.706329,2.75158
WB8743F,101.709671,2.7454
WB8743F,101.71183,2.74718
WB8743F,101.71183,2.74728
WB8743F,101.710999,2.74663
WB8743F,101.710663,2.74642
WB8743F,101.706009,2.75127
WB8743F,101.709671,2.7464
WB8743F,101.705833,2.7522
WB8743F,101.705833,2.75262
WB8743F,101.705498,2.75218
WB8743F,101.705658,2.75212
WB8743F,101.705658,2.75238
WB8743F,101.706009,2.75255
WB8743F,101.705833,2.75178
WB8743F,101.705833,2.75187
WB8743F,101.705658,2.75192
WB8743F,101.705658,2.75195
WB8743F,101.705658,2.75175
WB8743F,101.712502,2.7487
WB8743F,101.712662,2.7485
WB8743F,101.705322,2.75195
WB8743F,101.706009,2.7518
WB8743F,101.706009,2.7521
WB8743F,101.706009,2.75215
WB8743F,101.706009,2.75192
WB8743F,101.706009,2.75207
WB8743F,101.706009,2.75198
WB8743F,101.705833,2.75212
WB8743F,101.705833,2.7521
WB8743F,101.705498,2.752
WB8743F,101.705498,2.752
WB8743F,101.705498,2.7519
WB8743F,101.705498,2.75245
WB8743F,101.705498,2.75198
WB8743F,101.705658,2.75207
WB8743F,101.705658,2.75157
WB8743F,101.705658,2.75208
WB8743F,101.705658,2.75185
WB8743F,101.705658,2.75195
WB8743F,101.705658,2.75232
WB8743F,101.705658,2.75247
WB8743F,101.705658,2.75172
WB8743F,101.705658,2.75195
WB8743F,101.712662,2.74872
WB8743F,101.706009,2.75192
WB8743F,101.706009,2.75183
WB8743F,101.706009,2.7521
WB8743F,101.706169,2.75228
WB8743F,101.706169,2.75235
WB8743F,101.705833,2.75208
WB8743F,101.705833,2.7521
WB8743F,101.705833,2.7519
WB8743F,101.705658,2.75198
WB8743F,101.705658,2.7517
WB8743F,101.705658,2.75198
WB8743F,101.705658,2.75208
WB8743F,101.705658,2.75203
WB8743F,101.705658,2.75182
WB8743F,101.712502,2.74803
WB8743F,101.712662,2.74873
WB8743F,101.705322,2.75195
WB8743F,101.706009,2.7523
WB8743F,101.706009,2.75205
WB8743F,101.706009,2.75237
WB8743F,101.706009,2.75223
WB8743F,101.706169,2.75215
WB8743F,101.706169,2.7524
WB8743F,101.71283,2.74848
WB8743F,101.705658,2.75198
WB8743F,101.71283,2.7485
WB8743F,101.705833,2.7516
WB8743F,101.705498,2.7517
WB8743F,101.705498,2.7519
WB8743F,101.705658,2.75202
WB8743F,101.705322,2.75173
WB8743F,101.706329,2.75223
WB8743F,101.705658,2.75178
WB8743F,101.712662,2.74855
WB8743F,101.712662,2.74862
WB8743F,101.706009,2.7524
WB8743F,101.706009,2.75223
WB8743F,101.706169,2.75233
WB8743F,101.71283,2.74828
WB8743F,101.705833,2.75225
WB8743F,101.705498,2.75185
WB8743F,101.705498,2.75172
WB8743F,101.705658,2.7519
WB8743F,101.705658,2.75218
WB8743F,101.712502,2.74875
WB8743F,101.712502,2.74878
WB8743F,101.712158,2.74763
WB8743F,101.705322,2.75202
WB8743F,101.706009,2.75233
WB8743F,101.706009,2.7523
WB8743F,101.706329,2.75175
WB8743F,101.71183,2.74722
WB8743F,101.709831,2.74625
WB8743F,101.709831,2.74628
WB8743F,101.705833,2.75133
WB8743F,101.712158,2.74722
WB8743F,101.710503,2.74548
WB8743F,101.710823,2.74653
WB8743F,101.71151,2.74695
WB8743F,101.71167,2.74715
WB8743F,101.709671,2.74537
WB8743F,101.709671,2.7464
WB8743F,101.709831,2.74628
WB8743F,101.712341,2.74757
WB8743F,101.71167,2.747
WB8743F,101.712502,2.74863
WB8743F,101.705658,2.7519
WB8743F,101.712502,2.7486
WB8743F,101.712662,2.74802
WB8743F,101.705498,2.75163
WB8743F,101.705498,2.75188
WB8743F,101.712341,2.74852
WB8743F,101.711166,2.74607
WB8743F,101.706329,2.75193
WB8743F,101.706169,2.75207
WB8743F,101.709991,2.74518
WB8743F,101.710823,2.74652
WB8743F,101.71183,2.74735
WB8743F,101.709831,2.74632
WB8743F,101.711998,2.74738
WB8743F,101.712502,2.74833
WB8743F,101.712662,2.74802
WB8743F,101.710663,2.7464
WB8743F,101.709511,2.74577
WB8743F,101.71167,2.74698
WB8743F,101.71167,2.74695
WB8743F,101.706841,2.75233
WB8743F,101.710999,2.74658
WB8743F,101.705658,2.75148
WB8743F,101.712662,2.74783
WB8743F,101.710823,2.74577
WB8743F,101.705833,2.75138
WB8743F,101.712158,2.74737
WB8743F,101.71151,2.74702
WB8743F,101.711327,2.74677
WB8743F,101.71167,2.74712
WB8743F,101.709671,2.74643
WB8743F,101.705833,2.75195
WB8743F,101.709991,2.74625
WB8743F,101.710823,2.74588
WB8743F,101.708504,2.74767
WB8743F,101.708168,2.74817
WB8743F,101.708839,2.74707
WB8743F,101.707832,2.7487
WB8743F,101.708656,2.74742
WB8743F,101.707001,2.75047
WB8743F,101.707161,2.75018
WB8743F,101.706169,2.75105
WB8743F,101.707832,2.74862
WB8743F,101.70916,2.74717
WB8743F,101.708504,2.7482
WB8743F,101.709,2.74753
WB8743F,101.708008,2.74845
WB8743F,101.708168,2.7488
WB8743F,101.706673,2.75032
WB8743F,101.707672,2.74887
WB8743F,101.708504,2.74773
WB8743F,101.707497,2.7492
WB8743F,101.706009,2.7512
WB8743F,101.709991,2.74517
WB8743F,101.707336,2.7492
WB8743F,101.708504,2.74765
WB8743F,101.706009,2.75117
WB8743F,101.705833,2.75135
WB8743F,101.711998,2.7472
WB8743F,101.709511,2.74568
WB8743F,101.709511,2.74575
WB8743F,101.710999,2.74665
WB8743F,101.712502,2.74818
WB8743F,101.710823,2.74645
WB8743F,101.710999,2.74667
WB8743F,101.711327,2.74695
WB8743F,101.712502,2.7479
WB8743F,101.712502,2.74772
WB8743F,101.709671,2.7456
WB8743F,101.71183,2.74697
WB8743F,101.705658,2.7522
WB8743F,101.711166,2.746
WB8743F,101.705498,2.75193
WB8743F,101.712662,2.74868
WB8743F,101.705833,2.75237
WB8743F,101.705498,2.75175
WB8743F,101.705498,2.752
WB8743F,101.710999,2.74605
WB8743F,101.710999,2.74612
WB8743F,101.712997,2.74833
WB8743F,101.712662,2.74853
WB8743F,101.712662,2.74833
WB8743F,101.705322,2.75185
WB8743F,101.706009,2.7522
WB8743F,101.71283,2.74853
WB8743F,101.710999,2.74603
WB8743F,101.712502,2.74858
WB8743F,101.712662,2.74857
WB8743F,101.709,2.74732
WB8743F,101.708656,2.7473
WB8743F,101.708008,2.7489
WB8743F,101.70649,2.7507
WB8743F,101.706673,2.75033
WB8743F,101.710663,2.74572
WB8743F,101.712341,2.74743
WB8743F,101.712341,2.74852
WB8743F,101.712502,2.74803
WB8743F,101.712662,2.74815
WB8743F,101.710999,2.74618
WB8743F,101.705658,2.75175
WB8743F,101.712158,2.74743
WB8743F,101.712662,2.74815
WB8743F,101.710167,2.74618
WB8743F,101.706329,2.75198
WB8743F,101.705498,2.75175
WB8743F,101.712502,2.7481
WB8743F,101.712502,2.7484
WB8743F,101.708504,2.74755
WB8743F,101.710167,2.7452
